Harvest_Date,Location,Soil_Type,Avg_Temp_C,Avg_Rain_mm,Avg_Humidity,Yield_kg
2008-04-17,Block_A_North,Sandy Loam,29.3,209.6,83.8,12239
2008-04-18,Block_B_Valley,Clay Loam,27.8,193.2,83.9,12619
2008-04-20,Block_C_Hill,Laterite,30.1,177.0,86.5,12857
2008-04-22,Block_C_Hill,Laterite,29.6,180.4,84.2,13162
2008-04-24,Block_B_Valley,Clay Loam,31.3,212.8,74.3,10306
2008-04-25,Block_D_River,Alluvial,28.5,160.3,79.4,12563
2008-04-27,Block_B_Valley,Clay Loam,28.9,210.7,78.0,11983
2008-04-29,Block_B_Valley,Clay Loam,30.4,183.3,73.5,12501
2008-04-30,Block_B_Valley,Clay Loam,32.9,253.1,80.8,9273
2008-05-01,Block_D_River,Alluvial,29.2,146.2,77.7,13249
2008-05-03,Block_D_River,Alluvial,28.4,157.1,77.7,12672
2008-05-04,Block_B_Valley,Clay Loam,26.2,126.7,79.7,13758
2008-05-06,Block_C_Hill,Laterite,27.6,202.0,69.5,12789
2008-05-08,Block_A_North,Sandy Loam,26.1,165.9,79.4,14589
2008-05-10,Block_C_Hill,Laterite,27.7,139.2,65.5,13755
2008-05-11,Block_D_River,Alluvial,25.5,191.6,68.2,12951
2008-05-12,Block_B_Valley,Clay Loam,27.3,171.8,78.5,12792
2008-05-14,Block_D_River,Alluvial,31.1,170.2,71.5,10715
2008-05-15,Block_B_Valley,Clay Loam,28.8,120.6,70.4,12373
2008-05-16,Block_C_Hill,Laterite,28.4,158.5,80.8,14058
2008-05-18,Block_D_River,Alluvial,26.6,169.3,76.0,13754
2008-05-19,Block_C_Hill,Laterite,28.1,150.3,72.2,13788
2008-05-21,Block_B_Valley,Clay Loam,27.4,160.2,76.6,12967
2008-05-23,Block_C_Hill,Laterite,27.9,132.9,71.6,13553
2008-05-25,Block_B_Valley,Clay Loam,26.1,147.4,78.2,13707
2008-05-26,Block_A_North,Sandy Loam,27.9,159.6,72.9,13885
2008-05-27,Block_B_Valley,Clay Loam,26.2,148.2,75.9,14254
2008-05-28,Block_B_Valley,Clay Loam,26.8,163.2,73.5,13518
2008-05-30,Block_B_Valley,Clay Loam,28.6,130.7,72.6,13031
2008-05-31,Block_B_Valley,Clay Loam,26.9,144.1,72.0,13926
2008-06-02,Block_D_River,Alluvial,24.1,125.6,73.9,14567
2008-06-03,Block_D_River,Alluvial,20.0,114.8,67.1,12903
2008-06-04,Block_D_River,Alluvial,24.2,93.6,65.9,14524
2008-06-05,Block_C_Hill,Laterite,24.0,117.6,74.8,15086
2008-06-07,Block_A_North,Sandy Loam,25.9,128.1,62.3,15578
2008-06-08,Block_D_River,Alluvial,26.4,117.5,68.3,13943
2008-06-10,Block_D_River,Alluvial,27.9,131.2,69.0,13560
2008-06-12,Block_A_North,Sandy Loam,25.9,122.2,62.9,14727
2008-06-13,Block_B_Valley,Clay Loam,25.8,125.5,62.6,14674
2008-06-15,Block_B_Valley,Clay Loam,22.0,146.6,71.5,12709
2008-06-17,Block_C_Hill,Laterite,23.5,145.6,73.0,13782
2008-06-18,Block_C_Hill,Laterite,25.6,135.6,66.4,14983
2008-06-19,Block_D_River,Alluvial,24.3,103.2,63.6,14251
2008-06-20,Block_C_Hill,Laterite,25.1,104.7,76.0,15122
2008-06-21,Block_D_River,Alluvial,23.8,86.7,73.5,14114
2008-06-22,Block_C_Hill,Laterite,22.4,128.2,59.9,13767
2008-06-23,Block_B_Valley,Clay Loam,24.9,119.7,66.9,15110
2008-06-25,Block_D_River,Alluvial,25.0,115.9,56.6,15180
2008-06-26,Block_C_Hill,Laterite,24.8,127.4,69.3,14922
2008-06-28,Block_B_Valley,Clay Loam,24.8,108.4,67.9,14558
2008-06-30,Block_A_North,Sandy Loam,25.9,137.7,80.8,14578
2008-07-02,Block_C_Hill,Laterite,21.5,63.4,65.4,13070
2008-07-04,Block_C_Hill,Laterite,20.5,55.5,72.4,11896
2008-07-05,Block_A_North,Sandy Loam,22.8,85.1,56.2,13970
2008-07-06,Block_A_North,Sandy Loam,20.7,77.4,59.2,12520
2008-07-08,Block_C_Hill,Laterite,19.8,115.3,69.7,12855
2008-07-09,Block_A_North,Sandy Loam,24.7,60.9,63.0,14890
2008-07-11,Block_B_Valley,Clay Loam,21.2,67.6,64.4,12732
2008-07-13,Block_C_Hill,Laterite,21.3,82.6,67.7,13543
2008-07-15,Block_B_Valley,Clay Loam,21.2,59.8,63.3,13192
2008-07-17,Block_B_Valley,Clay Loam,21.0,87.5,60.2,12397
2008-07-18,Block_D_River,Alluvial,21.1,85.1,58.5,12759
2008-07-19,Block_C_Hill,Laterite,21.7,89.6,65.6,14280
2008-07-20,Block_A_North,Sandy Loam,23.2,54.9,57.1,13547
2008-07-22,Block_C_Hill,Laterite,23.1,112.1,67.6,13802
2008-07-24,Block_D_River,Alluvial,22.9,113.2,66.4,13856
2008-07-26,Block_B_Valley,Clay Loam,20.2,109.1,58.7,12046
2008-07-28,Block_B_Valley,Clay Loam,20.5,57.7,65.5,12064
2008-07-30,Block_B_Valley,Clay Loam,20.7,51.2,63.9,12365
2008-08-01,Block_D_River,Alluvial,20.9,51.7,56.5,12281
2008-08-03,Block_D_River,Alluvial,21.8,54.3,64.4,12781
2008-08-05,Block_B_Valley,Clay Loam,21.2,46.6,54.4,12375
2008-08-07,Block_D_River,Alluvial,22.2,61.1,61.5,13000
2008-08-08,Block_A_North,Sandy Loam,22.1,62.1,59.3,13115
2008-08-09,Block_A_North,Sandy Loam,18.9,28.6,60.0,12379
2008-08-10,Block_B_Valley,Clay Loam,20.8,59.4,63.8,13034
2008-08-12,Block_C_Hill,Laterite,20.5,15.1,57.4,12955
2008-08-14,Block_B_Valley,Clay Loam,21.3,52.8,57.8,12280
2008-08-16,Block_B_Valley,Clay Loam,20.1,74.1,67.8,13633
2008-08-17,Block_A_North,Sandy Loam,19.9,66.3,60.9,13000
2008-08-19,Block_A_North,Sandy Loam,21.4,40.1,72.7,13158
2008-08-20,Block_D_River,Alluvial,21.3,81.4,66.2,12585
2008-08-22,Block_A_North,Sandy Loam,18.7,24.9,65.0,11414
2008-08-24,Block_C_Hill,Laterite,19.4,25.5,63.9,11411
2008-08-25,Block_D_River,Alluvial,21.2,51.7,62.9,13569
2008-08-27,Block_B_Valley,Clay Loam,22.6,39.9,67.2,13752
2008-08-29,Block_D_River,Alluvial,19.8,35.8,62.5,12572
2008-08-31,Block_C_Hill,Laterite,16.0,57.7,64.2,11414
2008-09-02,Block_A_North,Sandy Loam,20.1,92.5,62.8,14490
2008-09-03,Block_A_North,Sandy Loam,18.8,50.3,61.0,12600
2008-09-04,Block_A_North,Sandy Loam,20.2,63.3,58.1,13869
2008-09-06,Block_D_River,Alluvial,19.1,41.9,63.2,11977
2008-09-08,Block_D_River,Alluvial,20.3,71.7,58.3,12103
2008-09-10,Block_C_Hill,Laterite,19.5,32.5,61.9,11524
2008-09-12,Block_C_Hill,Laterite,19.0,54.2,64.3,12160
2008-09-14,Block_B_Valley,Clay Loam,20.4,79.8,57.6,12737
2008-09-15,Block_C_Hill,Laterite,20.0,51.4,63.6,12101
2008-09-16,Block_B_Valley,Clay Loam,20.7,20.8,66.6,12345
2008-09-17,Block_D_River,Alluvial,23.5,0.0,69.6,13099
2008-09-19,Block_B_Valley,Clay Loam,21.6,61.3,56.0,13459
2008-09-20,Block_A_North,Sandy Loam,20.1,73.0,66.8,12734
2008-09-21,Block_B_Valley,Clay Loam,20.6,69.1,61.8,12050
2008-09-22,Block_B_Valley,Clay Loam,20.0,29.4,60.5,11731
2008-09-23,Block_D_River,Alluvial,21.0,47.0,67.6,12993
2008-09-25,Block_A_North,Sandy Loam,20.0,13.4,70.2,12133
2008-09-27,Block_B_Valley,Clay Loam,20.5,51.8,58.6,11909
2008-09-28,Block_B_Valley,Clay Loam,17.7,60.7,56.7,11697
2008-09-29,Block_D_River,Alluvial,20.0,65.2,66.4,12607
2008-10-01,Block_B_Valley,Clay Loam,19.4,58.5,55.2,11237
2008-10-02,Block_C_Hill,Laterite,21.3,74.8,58.9,12476
2008-10-03,Block_C_Hill,Laterite,21.1,51.3,58.7,13490
2008-10-04,Block_D_River,Alluvial,21.8,60.6,59.4,12922
2008-10-05,Block_C_Hill,Laterite,19.4,67.3,57.5,12125
2008-10-07,Block_B_Valley,Clay Loam,21.3,52.0,58.5,12775
2008-10-09,Block_B_Valley,Clay Loam,19.1,65.6,67.2,12164
2008-10-11,Block_B_Valley,Clay Loam,20.1,42.6,61.5,12520
2008-10-13,Block_D_River,Alluvial,20.2,37.9,53.5,12615
2008-10-14,Block_B_Valley,Clay Loam,21.4,47.5,64.4,12289
2008-10-15,Block_D_River,Alluvial,18.9,93.1,58.4,12007
2008-10-16,Block_D_River,Alluvial,24.0,79.1,59.2,14664
2008-10-17,Block_A_North,Sandy Loam,22.0,16.9,74.5,13525
2008-10-19,Block_A_North,Sandy Loam,20.3,74.1,58.0,14554
2008-10-20,Block_B_Valley,Clay Loam,21.5,35.0,71.9,12502
2008-10-22,Block_D_River,Alluvial,21.7,28.6,68.5,13461
2008-10-23,Block_B_Valley,Clay Loam,20.6,53.5,61.3,12211
2008-10-25,Block_D_River,Alluvial,22.3,43.6,58.6,12249
2008-10-27,Block_C_Hill,Laterite,19.2,13.1,60.2,13691
2008-10-29,Block_B_Valley,Clay Loam,20.2,28.2,70.3,12297
2008-10-30,Block_B_Valley,Clay Loam,23.6,35.6,65.5,13464
2008-10-31,Block_C_Hill,Laterite,21.5,52.8,65.6,13638
2008-11-02,Block_A_North,Sandy Loam,24.5,90.8,61.2,15256
2008-11-04,Block_C_Hill,Laterite,19.4,90.2,67.0,12933
2008-11-06,Block_D_River,Alluvial,23.7,44.1,68.8,14465
2008-11-08,Block_A_North,Sandy Loam,24.4,67.8,68.5,15028
2008-11-09,Block_B_Valley,Clay Loam,24.4,74.0,72.9,14402
2008-11-11,Block_B_Valley,Clay Loam,21.2,86.5,66.8,12179
2008-11-13,Block_A_North,Sandy Loam,22.9,60.1,62.2,15471
2008-11-14,Block_D_River,Alluvial,21.6,56.3,61.0,12576
2008-11-15,Block_A_North,Sandy Loam,21.6,91.8,74.0,14521
2008-11-16,Block_C_Hill,Laterite,20.9,82.1,68.4,12870
2008-11-17,Block_D_River,Alluvial,21.8,81.8,59.7,13266
2008-11-18,Block_C_Hill,Laterite,21.3,72.4,65.3,13472
2008-11-20,Block_C_Hill,Laterite,20.9,95.3,56.3,13610
2008-11-21,Block_A_North,Sandy Loam,25.7,57.8,62.8,14709
2008-11-23,Block_A_North,Sandy Loam,23.3,98.8,60.5,15172
2008-11-25,Block_A_North,Sandy Loam,21.6,50.3,70.8,13731
2008-11-26,Block_B_Valley,Clay Loam,23.8,57.2,61.0,14232
2008-11-27,Block_D_River,Alluvial,21.7,75.7,64.7,13397
2008-11-28,Block_A_North,Sandy Loam,19.7,71.7,66.0,12197
2008-11-29,Block_A_North,Sandy Loam,23.5,75.5,70.0,15675
2008-12-01,Block_B_Valley,Clay Loam,27.7,140.5,72.0,12368
2008-12-02,Block_A_North,Sandy Loam,27.7,132.5,75.4,14372
2008-12-03,Block_B_Valley,Clay Loam,23.3,142.5,74.9,13345
2008-12-05,Block_C_Hill,Laterite,23.6,111.3,60.8,14428
2008-12-06,Block_C_Hill,Laterite,23.2,114.5,78.6,14166
2008-12-08,Block_A_North,Sandy Loam,26.5,107.9,74.3,15061
2008-12-09,Block_D_River,Alluvial,25.3,120.6,72.3,15278
2008-12-11,Block_A_North,Sandy Loam,25.5,109.7,71.2,15709
2008-12-12,Block_C_Hill,Laterite,25.8,124.9,73.3,14334
2008-12-14,Block_C_Hill,Laterite,23.9,94.3,74.2,15652
2008-12-15,Block_D_River,Alluvial,26.3,128.4,71.1,14222
2008-12-17,Block_C_Hill,Laterite,24.4,101.6,79.9,14320
2008-12-19,Block_A_North,Sandy Loam,25.6,100.2,69.8,15835
2008-12-20,Block_C_Hill,Laterite,26.7,143.0,70.5,14245
2008-12-21,Block_C_Hill,Laterite,22.6,102.3,75.5,13801
2008-12-22,Block_B_Valley,Clay Loam,26.3,91.4,75.9,14136
2008-12-23,Block_B_Valley,Clay Loam,26.5,136.5,72.3,14251
2008-12-24,Block_C_Hill,Laterite,24.8,126.3,77.6,15106
2008-12-25,Block_B_Valley,Clay Loam,25.7,98.6,63.2,13914
2008-12-26,Block_B_Valley,Clay Loam,22.9,113.1,71.0,14278
2008-12-27,Block_C_Hill,Laterite,23.4,109.3,72.9,14700
2008-12-28,Block_B_Valley,Clay Loam,25.8,104.4,67.4,14433
2008-12-30,Block_B_Valley,Clay Loam,26.2,123.9,74.7,14268
2008-12-31,Block_B_Valley,Clay Loam,22.9,127.3,68.8,14174
2009-01-02,Block_A_North,Sandy Loam,28.3,175.3,79.1,13024
2009-01-03,Block_D_River,Alluvial,27.1,123.2,68.4,14257
2009-01-05,Block_C_Hill,Laterite,27.1,125.8,83.4,14264
2009-01-07,Block_B_Valley,Clay Loam,27.5,151.6,72.3,13213
2009-01-09,Block_C_Hill,Laterite,27.0,211.9,77.0,13070
2009-01-11,Block_B_Valley,Clay Loam,27.1,158.6,67.2,13359
2009-01-13,Block_D_River,Alluvial,27.4,158.8,82.0,13779
2009-01-14,Block_A_North,Sandy Loam,25.0,154.2,74.4,16415
2009-01-16,Block_A_North,Sandy Loam,25.2,148.4,83.6,15064
2009-01-17,Block_C_Hill,Laterite,27.1,150.4,78.9,13614
2009-01-19,Block_B_Valley,Clay Loam,27.4,141.8,80.6,14265
2009-01-21,Block_B_Valley,Clay Loam,27.7,158.5,73.6,12911
2009-01-22,Block_C_Hill,Laterite,26.4,171.9,71.7,13576
2009-01-24,Block_A_North,Sandy Loam,26.4,213.8,75.2,14225
2009-01-25,Block_B_Valley,Clay Loam,28.3,181.3,60.4,13002
2009-01-27,Block_C_Hill,Laterite,28.9,195.4,77.0,11809
2009-01-28,Block_C_Hill,Laterite,28.2,159.4,73.8,13436
2009-01-29,Block_C_Hill,Laterite,28.0,193.3,78.6,14255
2009-01-31,Block_D_River,Alluvial,26.0,97.8,82.0,14737
2009-02-01,Block_D_River,Alluvial,28.5,191.1,79.2,13068
2009-02-02,Block_D_River,Alluvial,29.9,211.7,77.3,11527
2009-02-04,Block_D_River,Alluvial,29.8,193.5,75.1,12191
2009-02-06,Block_C_Hill,Laterite,31.6,199.5,76.9,11727
2009-02-07,Block_C_Hill,Laterite,30.0,134.1,83.1,13071
2009-02-08,Block_C_Hill,Laterite,30.0,193.2,77.4,12135
2009-02-10,Block_B_Valley,Clay Loam,29.9,202.0,84.5,11743
2009-02-11,Block_C_Hill,Laterite,30.4,225.4,83.2,11778
2009-02-13,Block_D_River,Alluvial,28.2,171.6,84.2,12150
2009-02-14,Block_B_Valley,Clay Loam,31.1,218.9,81.0,10044
2009-02-16,Block_C_Hill,Laterite,31.4,167.0,82.1,10775
2009-02-18,Block_A_North,Sandy Loam,29.2,193.3,79.0,12503
2009-02-20,Block_A_North,Sandy Loam,28.1,180.2,82.9,13757
2009-02-21,Block_B_Valley,Clay Loam,28.2,191.3,86.2,12427
2009-02-22,Block_B_Valley,Clay Loam,29.6,197.8,82.1,11072
2009-02-24,Block_B_Valley,Clay Loam,30.3,204.0,75.6,9140
2009-02-25,Block_B_Valley,Clay Loam,28.6,170.8,82.2,12701
2009-02-27,Block_A_North,Sandy Loam,30.5,186.2,80.7,12231
2009-02-28,Block_D_River,Alluvial,29.9,190.6,81.6,11193
2009-03-02,Block_B_Valley,Clay Loam,30.4,218.6,75.4,11441
2009-03-03,Block_A_North,Sandy Loam,30.2,227.1,74.5,12592
2009-03-04,Block_C_Hill,Laterite,30.6,200.4,72.0,12464
2009-03-05,Block_B_Valley,Clay Loam,28.0,188.9,75.4,12026
2009-03-07,Block_B_Valley,Clay Loam,29.9,180.7,78.7,11600
2009-03-09,Block_C_Hill,Laterite,31.8,206.5,92.1,10067
2009-03-10,Block_A_North,Sandy Loam,29.6,221.6,82.5,11669
2009-03-11,Block_C_Hill,Laterite,33.4,199.9,85.8,10229
2009-03-13,Block_D_River,Alluvial,33.1,194.2,86.8,9926
2009-03-14,Block_D_River,Alluvial,28.4,212.5,86.6,12880
2009-03-15,Block_C_Hill,Laterite,31.8,207.1,76.6,11630
2009-03-16,Block_D_River,Alluvial,32.3,189.5,77.6,10333
2009-03-17,Block_D_River,Alluvial,28.9,219.8,83.3,11780
2009-03-18,Block_D_River,Alluvial,29.5,191.5,78.0,11556
2009-03-20,Block_C_Hill,Laterite,28.0,185.0,73.8,13526
2009-03-22,Block_B_Valley,Clay Loam,28.2,182.3,81.9,12802
2009-03-23,Block_B_Valley,Clay Loam,32.3,188.8,76.2,10285
2009-03-24,Block_B_Valley,Clay Loam,30.0,197.8,79.7,11674
2009-03-26,Block_B_Valley,Clay Loam,31.3,202.5,89.7,10877
2009-03-27,Block_A_North,Sandy Loam,28.2,221.4,81.3,12806
2009-03-29,Block_B_Valley,Clay Loam,29.9,215.1,75.5,11674
2009-03-30,Block_B_Valley,Clay Loam,33.2,219.6,85.4,9797
2009-04-01,Block_B_Valley,Clay Loam,28.4,187.4,79.7,12011
2009-04-02,Block_D_River,Alluvial,27.2,184.1,87.9,13811
2009-04-04,Block_C_Hill,Laterite,29.3,221.5,74.3,11239
2009-04-05,Block_B_Valley,Clay Loam,28.5,215.7,79.4,11941
2009-04-06,Block_D_River,Alluvial,29.1,173.3,81.3,12016
2009-04-07,Block_C_Hill,Laterite,28.4,215.6,77.8,12127
2009-04-08,Block_A_North,Sandy Loam,31.4,203.3,89.9,10290
2009-04-09,Block_A_North,Sandy Loam,29.7,194.3,77.9,12954
2009-04-10,Block_A_North,Sandy Loam,28.3,196.5,69.0,12820
2009-04-12,Block_B_Valley,Clay Loam,27.0,202.7,83.2,12586
2009-04-14,Block_B_Valley,Clay Loam,31.0,189.1,85.8,10685
2009-04-15,Block_B_Valley,Clay Loam,29.5,223.3,80.8,12034
2009-04-17,Block_A_North,Sandy Loam,28.2,197.8,88.8,12237
2009-04-18,Block_B_Valley,Clay Loam,30.4,183.4,84.2,11580
2009-04-19,Block_D_River,Alluvial,30.9,194.8,78.1,11522
2009-04-21,Block_A_North,Sandy Loam,28.4,195.6,77.6,12633
2009-04-22,Block_C_Hill,Laterite,29.2,189.7,79.8,11880
2009-04-24,Block_B_Valley,Clay Loam,30.3,210.9,74.5,10441
2009-04-25,Block_D_River,Alluvial,31.3,175.9,84.1,10273
2009-04-26,Block_A_North,Sandy Loam,27.1,190.3,75.3,13959
2009-04-27,Block_B_Valley,Clay Loam,27.4,184.6,76.2,12184
2009-04-28,Block_C_Hill,Laterite,28.3,155.3,82.0,13717
2009-04-30,Block_D_River,Alluvial,32.0,202.2,77.3,11657
2009-05-01,Block_B_Valley,Clay Loam,29.1,184.6,75.6,12116
2009-05-02,Block_B_Valley,Clay Loam,26.7,159.0,74.8,13709
2009-05-03,Block_C_Hill,Laterite,27.5,139.1,77.2,13918
2009-05-05,Block_C_Hill,Laterite,31.1,159.7,71.2,12097
2009-05-06,Block_B_Valley,Clay Loam,27.4,147.7,62.8,13135
2009-05-08,Block_A_North,Sandy Loam,27.3,159.3,76.7,15314
2009-05-09,Block_A_North,Sandy Loam,25.7,154.2,79.7,14819
2009-05-11,Block_D_River,Alluvial,25.5,189.2,66.7,14110
2009-05-12,Block_C_Hill,Laterite,27.4,167.8,81.2,13989
2009-05-14,Block_C_Hill,Laterite,27.7,170.0,77.0,13500
2009-05-15,Block_D_River,Alluvial,28.3,117.1,70.6,13517
2009-05-16,Block_A_North,Sandy Loam,24.5,166.2,76.8,15033
2009-05-18,Block_C_Hill,Laterite,26.4,141.1,77.0,13791
2009-05-19,Block_C_Hill,Laterite,26.8,132.3,75.6,14144
2009-05-20,Block_D_River,Alluvial,29.2,181.1,72.9,11566
2009-05-22,Block_B_Valley,Clay Loam,28.1,154.3,74.1,12500
2009-05-24,Block_B_Valley,Clay Loam,26.1,150.4,80.6,13224
2009-05-26,Block_A_North,Sandy Loam,27.9,134.7,68.6,13401
2009-05-28,Block_C_Hill,Laterite,26.6,179.7,64.5,13292
2009-05-30,Block_A_North,Sandy Loam,26.3,143.6,80.0,14284
2009-05-31,Block_B_Valley,Clay Loam,28.2,132.8,72.3,12608
2009-06-02,Block_A_North,Sandy Loam,24.1,131.7,64.9,17097
2009-06-04,Block_D_River,Alluvial,23.7,125.2,72.1,14159
2009-06-05,Block_A_North,Sandy Loam,25.5,142.8,63.2,14987
2009-06-07,Block_A_North,Sandy Loam,23.3,119.5,64.5,14592
2009-06-08,Block_B_Valley,Clay Loam,27.1,129.7,74.6,13311
2009-06-09,Block_B_Valley,Clay Loam,24.9,140.5,70.7,14730
2009-06-11,Block_B_Valley,Clay Loam,24.3,130.2,63.1,14198
2009-06-13,Block_A_North,Sandy Loam,25.4,124.1,64.4,15262
2009-06-14,Block_A_North,Sandy Loam,24.1,116.4,78.7,15177
2009-06-16,Block_A_North,Sandy Loam,26.9,122.8,69.8,15713
2009-06-17,Block_C_Hill,Laterite,24.8,136.9,70.0,14037
2009-06-18,Block_B_Valley,Clay Loam,25.8,119.6,68.2,14146
2009-06-20,Block_B_Valley,Clay Loam,23.3,104.5,70.9,14589
2009-06-22,Block_B_Valley,Clay Loam,25.8,122.2,71.7,14091
2009-06-23,Block_D_River,Alluvial,24.4,140.8,65.7,13899
2009-06-25,Block_D_River,Alluvial,23.7,123.5,66.2,13689
2009-06-26,Block_C_Hill,Laterite,23.7,113.2,69.7,15339
2009-06-28,Block_D_River,Alluvial,26.0,136.3,68.3,14264
2009-06-29,Block_A_North,Sandy Loam,30.5,91.9,80.8,12764
2009-07-01,Block_B_Valley,Clay Loam,23.1,78.1,69.2,13301
2009-07-03,Block_B_Valley,Clay Loam,23.4,68.1,72.0,14274
2009-07-04,Block_B_Valley,Clay Loam,23.0,81.9,71.0,13473
2009-07-05,Block_C_Hill,Laterite,21.7,102.8,61.8,12392
2009-07-06,Block_D_River,Alluvial,22.8,68.0,66.0,13976
2009-07-08,Block_B_Valley,Clay Loam,21.6,62.5,62.5,13252
2009-07-10,Block_B_Valley,Clay Loam,23.8,59.9,63.2,14488
2009-07-11,Block_C_Hill,Laterite,22.9,59.4,68.0,14031
2009-07-13,Block_C_Hill,Laterite,23.5,67.4,66.8,14136
2009-07-14,Block_C_Hill,Laterite,25.5,107.5,57.5,16254
2009-07-16,Block_B_Valley,Clay Loam,22.5,52.2,59.2,13351
2009-07-18,Block_A_North,Sandy Loam,21.3,104.5,71.3,14121
2009-07-19,Block_B_Valley,Clay Loam,23.5,111.7,69.3,13934
2009-07-21,Block_C_Hill,Laterite,23.4,73.8,70.8,14620
2009-07-23,Block_D_River,Alluvial,22.1,77.7,62.2,13272
2009-07-25,Block_B_Valley,Clay Loam,24.1,67.3,60.3,14923
2009-07-27,Block_D_River,Alluvial,21.6,86.4,64.8,12448
2009-07-28,Block_D_River,Alluvial,23.2,62.1,60.5,13686
2009-07-30,Block_A_North,Sandy Loam,18.5,89.3,69.2,12134
2009-07-31,Block_B_Valley,Clay Loam,22.4,94.7,70.6,13378
2009-08-02,Block_D_River,Alluvial,19.7,44.3,59.7,10754
2009-08-04,Block_D_River,Alluvial,21.6,57.2,57.5,12874
2009-08-06,Block_B_Valley,Clay Loam,21.4,67.4,68.7,12534
2009-08-07,Block_D_River,Alluvial,17.8,54.9,68.9,10800
2009-08-08,Block_D_River,Alluvial,18.6,61.6,65.1,11296
2009-08-10,Block_C_Hill,Laterite,20.2,68.7,64.6,13363
2009-08-11,Block_D_River,Alluvial,20.8,39.0,50.3,13183
2009-08-13,Block_D_River,Alluvial,22.0,58.0,67.7,12900
2009-08-14,Block_D_River,Alluvial,23.3,81.6,58.6,14271
2009-08-15,Block_D_River,Alluvial,19.9,82.0,60.5,11984
2009-08-17,Block_D_River,Alluvial,20.0,19.6,56.4,11188
2009-08-18,Block_C_Hill,Laterite,21.2,42.1,63.7,12289
2009-08-19,Block_B_Valley,Clay Loam,21.1,57.9,59.3,13284
2009-08-21,Block_C_Hill,Laterite,19.0,87.7,64.9,12293
2009-08-23,Block_C_Hill,Laterite,21.8,84.7,66.7,13370
2009-08-25,Block_C_Hill,Laterite,17.7,37.8,62.7,11121
2009-08-26,Block_B_Valley,Clay Loam,21.0,68.1,67.3,12791
2009-08-28,Block_A_North,Sandy Loam,19.2,57.6,55.7,13652
2009-08-30,Block_C_Hill,Laterite,22.2,43.4,64.0,13131
2009-08-31,Block_A_North,Sandy Loam,21.4,39.5,59.3,12905
2009-09-01,Block_A_North,Sandy Loam,20.6,24.4,61.1,13626
2009-09-03,Block_B_Valley,Clay Loam,18.4,65.2,53.7,11021
2009-09-04,Block_B_Valley,Clay Loam,21.2,46.5,63.2,12858
2009-09-05,Block_B_Valley,Clay Loam,18.5,28.2,61.7,10010
2009-09-07,Block_D_River,Alluvial,19.9,15.8,66.2,11580
2009-09-08,Block_B_Valley,Clay Loam,17.1,61.2,59.3,11328
2009-09-10,Block_B_Valley,Clay Loam,19.2,16.6,69.7,10826
2009-09-11,Block_B_Valley,Clay Loam,20.3,26.0,58.3,11643
2009-09-12,Block_D_River,Alluvial,20.0,62.6,62.8,12264
2009-09-13,Block_A_North,Sandy Loam,18.7,0.0,71.9,12032
2009-09-15,Block_A_North,Sandy Loam,18.2,53.2,56.2,11856
2009-09-17,Block_B_Valley,Clay Loam,19.2,30.5,57.7,11926
2009-09-18,Block_A_North,Sandy Loam,19.0,43.6,65.8,13058
2009-09-20,Block_A_North,Sandy Loam,19.0,1.2,63.3,12621
2009-09-21,Block_A_North,Sandy Loam,20.2,50.8,55.1,12439
2009-09-22,Block_D_River,Alluvial,19.2,11.5,62.7,11926
2009-09-23,Block_A_North,Sandy Loam,20.8,57.7,60.7,13504
2009-09-24,Block_B_Valley,Clay Loam,19.8,48.5,60.9,12380
2009-09-26,Block_D_River,Alluvial,20.1,7.8,58.9,12307
2009-09-28,Block_D_River,Alluvial,20.8,27.8,63.1,12641
2009-09-30,Block_D_River,Alluvial,19.7,66.4,54.9,11654
2009-10-01,Block_B_Valley,Clay Loam,17.3,8.2,67.7,10245
2009-10-02,Block_C_Hill,Laterite,17.5,35.5,58.8,11330
2009-10-04,Block_C_Hill,Laterite,21.6,31.7,61.7,13113
2009-10-06,Block_D_River,Alluvial,21.3,54.9,57.9,12691
2009-10-07,Block_D_River,Alluvial,20.4,38.2,65.1,11878
2009-10-08,Block_D_River,Alluvial,22.1,8.2,55.4,13523
2009-10-10,Block_A_North,Sandy Loam,20.6,56.3,67.5,13437
2009-10-11,Block_D_River,Alluvial,21.6,24.0,61.4,12128
2009-10-13,Block_A_North,Sandy Loam,19.4,41.1,66.7,12650
2009-10-14,Block_B_Valley,Clay Loam,20.7,81.3,59.3,12161
2009-10-15,Block_C_Hill,Laterite,22.2,50.7,61.4,14187
2009-10-17,Block_C_Hill,Laterite,18.8,93.1,69.0,12867
2009-10-18,Block_D_River,Alluvial,22.1,62.6,73.1,13809
2009-10-20,Block_C_Hill,Laterite,21.2,66.5,63.3,12644
2009-10-22,Block_A_North,Sandy Loam,21.2,43.3,55.5,13032
2009-10-24,Block_B_Valley,Clay Loam,21.3,36.6,56.0,12427
2009-10-25,Block_B_Valley,Clay Loam,21.3,52.7,65.0,12111
2009-10-27,Block_D_River,Alluvial,21.1,71.2,68.6,12796
2009-10-29,Block_A_North,Sandy Loam,20.5,2.4,66.2,13264
2009-10-31,Block_D_River,Alluvial,21.5,63.4,60.6,13508
2009-11-01,Block_D_River,Alluvial,24.5,82.7,63.5,14814
2009-11-03,Block_D_River,Alluvial,22.4,80.0,65.2,13851
2009-11-05,Block_C_Hill,Laterite,22.7,87.0,65.8,15124
